id,team_api_id,team_fifa_api_id,team_long_name,team_short_name,logourl,logourl1,logourl2
10312,4170,111376.0,US Boulogne Cote D'Opale,BOU,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/US%20Boulogne%20Cote%20D'Opale.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/US%20Boulogne%20Cote%20D'Opale.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/US%20Boulogne%20Cote%20D'Opale.png
11074,108893,111989.0,AC Arles-Avignon,ARL,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/AC%20Arles-Avignon.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/AC%20Arles-Avignon.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/AC%20Arles-Avignon.png
11076,8521,378.0,Stade Brestois 29,BRE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/Stade%20Brestois%2029.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/Stade%20Brestois%2029.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/Stade%20Brestois%2029.png
11817,8576,614.0,AC Ajaccio,AJA,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/AC%20Ajaccio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/AC%20Ajaccio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/AC%20Ajaccio.png
11822,4087,111271.0,Évian Thonon Gaillard FC,ETG,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/%C3%89vian%20Thonon%20Gaillard%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/%C3%89vian%20Thonon%20Gaillard%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/%C3%89vian%20Thonon%20Gaillard%20FC.png
11825,9836,110569.0,Dijon FCO,DIJ,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/Dijon%20FCO.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/Dijon%20FCO.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/Dijon%20FCO.png
12587,9837,379.0,Stade de Reims,REI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/Stade%20de%20Reims.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/Stade%20de%20Reims.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/Stade%20de%20Reims.png
12594,7794,58.0,SC Bastia,BAS,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/SC%20Bastia.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/SC%20Bastia.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/SC%20Bastia.png
12595,10242,294.0,ES Troyes AC,TRO,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/ES%20Troyes%20AC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/ES%20Troyes%20AC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/ES%20Troyes%20AC.png
13343,9747,62.0,En Avant de Guingamp,GUI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/En%20Avant%20de%20Guingamp.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/En%20Avant%20de%20Guingamp.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/En%20Avant%20de%20Guingamp.png
14106,8550,68.0,FC Metz,MET,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/FC%20Metz.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/FC%20Metz.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/FC%20Metz.png
14868,8121,1530.0,Angers SCO,ANG,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/Angers%20SCO.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/Angers%20SCO.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/Angers%20SCO.png
14876,6391,110316.0,GFC Ajaccio,GAJ,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/FR1/GFC%20Ajaccio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/FR1/GFC%20Ajaccio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/FR1/GFC%20Ajaccio.png
15617,9823,21.0,FC Bayern Munich,BMU,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Bayern%20Munich.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Bayern%20Munich.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Bayern%20Munich.png
15618,9790,28.0,Hamburger SV,HAM,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Hamburger%20SV.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Hamburger%20SV.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Hamburger%20SV.png
15619,8178,32.0,Bayer 04 Leverkusen,LEV,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Bayer%2004%20Leverkusen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Bayer%2004%20Leverkusen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Bayer%2004%20Leverkusen.png
15620,9789,22.0,Borussia Dortmund,DOR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Borussia%20Dortmund.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Borussia%20Dortmund.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Borussia%20Dortmund.png
15621,10189,34.0,FC Schalke 04,S04,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/FC%20Schalke%2004.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/FC%20Schalke%2004.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/FC%20Schalke%2004.png
15622,9904,485.0,Hannover 96,HAN,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Hannover%2096.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Hannover%2096.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Hannover%2096.png
15623,8721,175.0,VfL Wolfsburg,WOL,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/VfL%20Wolfsburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/VfL%20Wolfsburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/VfL%20Wolfsburg.png
15624,8722,31.0,1. FC Köln,FCK,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/1.%20FC%20K%C3%B6ln.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/1.%20FC%20K%C3%B6ln.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/1.%20FC%20K%C3%B6ln.png
15625,9810,1824.0,Eintracht Frankfurt,EFR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Eintracht%20Frankfurt.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Eintracht%20Frankfurt.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Eintracht%20Frankfurt.png
15626,8177,166.0,Hertha BSC Berlin,HBE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Hertha%20BSC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Hertha%20BSC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Hertha%20BSC.png
15627,9912,159.0,DSC Arminia Bielefeld,BIE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/DSC%20Arminia%20Bielefeld.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/DSC%20Arminia%20Bielefeld.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/DSC%20Arminia%20Bielefeld.png
15628,8697,38.0,SV Werder Bremen,WBR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/SV%20Werder%20Bremen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/SV%20Werder%20Bremen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/SV%20Werder%20Bremen.png
15629,8398,162.0,FC Energie Cottbus,COT,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/FC%20Energie%20Cottbus.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/FC%20Energie%20Cottbus.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/FC%20Energie%20Cottbus.png
15630,8226,10029.0,TSG 1899 Hoffenheim,HOF,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/TSG%201899%20Hoffenheim.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/TSG%201899%20Hoffenheim.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/TSG%201899%20Hoffenheim.png
15631,9788,23.0,Borussia Mönchengladbach,GLA,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Borussia%20M%C3%B6nchengladbach.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Borussia%20M%C3%B6nchengladbach.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Borussia%20M%C3%B6nchengladbach.png
15632,10269,36.0,VfB Stuttgart,STU,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/VfB%20Stuttgart.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/VfB%20Stuttgart.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/VfB%20Stuttgart.png
15633,8295,1832.0,Karlsruher SC,KAR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Karlsruher%20SC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Karlsruher%20SC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Karlsruher%20SC.png
15634,9911,160.0,VfL Bochum,BOC,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/VfL%20Bochum.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/VfL%20Bochum.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/VfL%20Bochum.png
16237,8358,25.0,SC Freiburg,FRE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/SC%20Freiburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/SC%20Freiburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/SC%20Freiburg.png
16239,8165,171.0,1. FC Nürnberg,NUR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/1.%20FC%20N%C3%BCrnberg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/1.%20FC%20N%C3%BCrnberg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/1.%20FC%20N%C3%BCrnberg.png
16243,9905,169.0,1. FSV Mainz 05,MAI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/1.FSV%20Mainz%2005.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/1.FSV%20Mainz%2005.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/1.FSV%20Mainz%2005.png
16848,8350,29.0,1. FC Kaiserslautern,KAI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/1.%20FC%20Kaiserslautern.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/1.%20FC%20Kaiserslautern.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/1.%20FC%20Kaiserslautern.png
16850,8152,110329.0,FC St. Pauli,STP,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/FC%20St.%20Pauli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/FC%20St.%20Pauli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/FC%20St.%20Pauli.png
17465,8406,100409.0,FC Augsburg,AUG,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/FC%20Augsburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/FC%20Augsburg.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/FC%20Augsburg.png
18074,8194,110636.0,Fortuna Düsseldorf,FDU,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Fortuna%20D%C3%BCsseldorf.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Fortuna%20D%C3%BCsseldorf.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Fortuna%20D%C3%BCsseldorf.png
18079,8357,165.0,SpVgg Greuther Fürth,GRF,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Greuther%20Fürth.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Greuther%20Fürth.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Greuther%20Fürth.png
18691,9776,110500.0,Eintracht Braunschweig,BRA,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/Eintracht%20Braunschweig.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/Eintracht%20Braunschweig.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/Eintracht%20Braunschweig.png
19305,8460,10030.0,SC Paderborn 07,PAD,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/SC%20Paderborn%2007.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/SC%20Paderborn%2007.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/SC%20Paderborn%2007.png
19916,8234,111239.0,FC Ingolstadt 04,ING,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/FC%20Ingolstadt%2004.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/FC%20Ingolstadt%2004.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/FC%20Ingolstadt%2004.png
19917,8262,110502.0,SV Darmstadt 98,DAR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/L1/SV%20Darmstadt%2098.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/L1/SV%20Darmstadt%2098.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/L1/SV%20Darmstadt%2098.png
20513,8524,39.0,Atalanta,ATA,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Atalanta%20BC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Atalanta%20BC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Atalanta%20BC.png
20514,8551,1838.0,Siena,SIE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Siena.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Siena.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Siena.png
20515,8529,1842.0,Cagliari,CAG,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Cagliari%20Calcio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Cagliari%20Calcio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Cagliari%20Calcio.png
20516,8543,46.0,Lazio,LAZ,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Lazio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Lazio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Lazio.png
20517,8530,110364.0,Catania,CAT,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Catania.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Catania.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Catania.png
20518,10233,110556.0,Genoa,GEN,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Genoa%20CFC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Genoa%20CFC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Genoa%20CFC.png
20519,8533,192.0,Chievo Verona,CHI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Chievo%20Verona.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Chievo%20Verona.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Chievo%20Verona.png
20520,8690,203.0,Reggio Calabria,REG,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Reggio%20Calabria.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Reggio%20Calabria.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Reggio%20Calabria.png
20521,8535,110374.0,Fiorentina,FIO,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/ACF%20Fiorentina.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/ACF%20Fiorentina.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/ACF%20Fiorentina.png
20522,9885,45.0,Juventus,JUV,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Juventus.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Juventus.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Juventus.png
20523,8564,47.0,Milan,ACM,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/AC%20Milan.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/AC%20Milan.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/AC%20Milan.png
20524,9857,189.0,Bologna,BOL,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Bologna%20FC%201909.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Bologna%20FC%201909.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Bologna%20FC%201909.png
20525,8686,52.0,Roma,ROM,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/AS%20Roma.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/AS%20Roma.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/AS%20Roma.png
20526,9875,48.0,Napoli,NAP,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/SSC%20Napoli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/SSC%20Napoli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/SSC%20Napoli.png
20527,9882,1837.0,Sampdoria,SAM,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Sampdoria.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Sampdoria.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Sampdoria.png
20528,8636,44.0,Inter,INT,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Inter%20Milan.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Inter%20Milan.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Inter%20Milan.png
20529,9804,54.0,Torino,TOR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Torino%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Torino%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Torino%20FC.png
20530,9888,347.0,Lecce,LEC,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/US%20Lecce.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/US%20Lecce.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/US%20Lecce.png
20531,8600,55.0,Udinese,UDI,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Udinese%20Calcio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Udinese%20Calcio.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Udinese%20Calcio.png
20532,8540,1843.0,Palermo,PAL,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Palermo.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Palermo.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Palermo.png
21280,9976,1848.0,Bari,BAR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Bari.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Bari.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Bari.png
21285,8537,1844.0,Livorno,LIV,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Livorno.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Livorno.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Livorno.png
21292,10167,50.0,Parma,PAR,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Parma.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Parma.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Parma.png
22042,9880,110915.0,Cesena,CES,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Cesena.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Cesena.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Cesena.png
22044,9858,190.0,Brescia,BRE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Brescia.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Brescia.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Brescia.png
22805,6269,112225.0,Novara,NOV,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Novara.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Novara.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Novara.png
23523,9878,200.0,Pescara,PES,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Pescara.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Pescara.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Pescara.png
24273,9876,206.0,Hellas Verona,VER,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Hellas%20Verona.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Hellas%20Verona.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Hellas%20Verona.png
24288,7943,111974.0,Sassuolo,SAS,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Sassuolo.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Sassuolo.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Sassuolo.png
25048,8534,1746.0,Empoli,EMP,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/FC%20Empoli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/FC%20Empoli.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/FC%20Empoli.png
25791,9891,111657.0,Frosinone,FRO,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Frosinone.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Frosinone.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Frosinone.png
25804,208931,112409.0,Carpi,CAP,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/IT1/Carpi.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/IT1/Carpi.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/IT1/Carpi.png
26547,8277,1909.0,Vitesse,VIT,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/Vitesse.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/Vitesse.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/Vitesse.png
26548,8674,1915.0,FC Groningen,GRO,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/FC%20Groningen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/FC%20Groningen.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/FC%20Groningen.png
26549,9803,1902.0,Roda JC Kerkrade,ROD,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/Roda%20JC%20Kerkrade.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/Roda%20JC%20Kerkrade.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/Roda%20JC%20Kerkrade.png
26550,8611,1908.0,FC Twente,TWE,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/Twente%20Enschede%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/Twente%20Enschede%20FC.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/Twente%20Enschede%20FC.png
26551,8525,1907.0,Willem II,WII,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/Willem%20II.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/Willem%20II.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/Willem%20II.png
26552,8593,245.0,Ajax,AJA,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2021-22/NL1/Ajax.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/2022-23/NL1/Ajax.png,https://raw.githubusercontent.com/luukhopman/football-logos/master/logos/NL1/Ajax.png
